44848.6,1101,63
44911.8,1141,24
44959.6,1147,26
45016.1,1202,73
45060.9,1172,70
45114.1,1081,96
45157.2,798,334
45217.7,1092,36
45267.2,1143,206
45311.1,235,547
45373.5,685,359
45426.9,683,431
45483.7,467,457
45523.4,712,457
45571.1,651,503
45640,560,766
45731.7,516,937
45798.1,625,862
45834.1,705,764
45881.5,613,834
45928.2,621,731
45992,547,555
46065.7,394,572
46131.5,644,486
46167.7,634,560
46205,636,557
46254.1,561,539
46332.3,639,538
46398.4,562,474
46464.7,655,561
46554.5,630,467
46621.1,615,445
46855,661,414
46904.1,651,424
46970.1,650,489
47018.6,650,489
47098.1,679,452
47139.6,679,452
47175.5,563,424
47248.2,492,423
47291.7,573,494
47353.7,476,432
47403.2,506,691
47481.4,598,1048
47561,501,693
47633.8,549,536
47678.1,485,420
47726.7,485,420
47797.6,471,421
47832.8,259,364
47874.9,258,367
47925.5,217,271
47976.2,191,259
48033,289,250
48097.6,190,307
48165,99,316
48205.3,69,279
48252.2,311,389
48314.3,382,353
48381,271,312
48420.3,398,388
48457.4,377,362
48508.4,381,391
48581.3,424,442
48622.8,412,348
48667.3,412,348
48706.7,427,371
48781.2,464,362
48824.2,597,727
48881.4,445,1073
48921.1,489,1046
48997.8,534,1015
49039.6,602,858
49080.5,604,622
49147.6,603,631
49213.9,528,443
49252.8,528,443
49314,470,427
49381.5,567,436
49420.1,688,425
49497.7,579,395
49539,604,370
49589.5,604,370
49639.4,573,369
49715.8,527,403
49797,631,441
49838.7,674,430
49914.1,665,415
49955,686,452
50030.8,584,473
50072.7,633,443
50122.1,633,443
50161.9,629,437
50197,677,419
50238.5,653,440
50313.6,618,449
50380.4,604,471
50418.3,551,444
50463.5,637,422
50507.2,610,421
50580.8,764,432
50664,636,446
50722.3,683,464
50773.1,606,466
50821.7,706,409
50870.6,709,420
50915.7,664,415
50963.5,748,434
51047.1,652,435
51130.4,751,424
51213.7,718,424
51297.4,688,431
51341,755,462
51413.9,682,420
51480.3,682,437
51563.6,635,418
51646.9,650,440
51719.7,670,453
51797.2,679,488
51838.5,720,429
51942.2,477,989
52038.5,487,1095
52123.7,572,940
52213.6,633,618
52255.2,616,534
52330.1,550,445
52413.7,629,398
52451.7,624,447
52504.7,607,394
52554.1,580,431
52630.6,683,420
52684.7,570,458
52755.6,581,347
52846.5,589,355
52934.7,618,383
52982.2,624,380
53043.5,718,396
53135.7,469,1128
53213.4,557,924
53296.2,552,711
53379.6,659,542
53463.2,675,477
53563.1,540,352
53629.3,562,329
53715.5,643,299
53796.5,672,352
53879.7,652,388
53946.5,645,330
53988.7,662,365
54063.3,631,370
54102.7,621,361
54162.9,739,323
54204,684,283
54280.4,374,371
54363.8,372,294
54405.3,319,311
54445.7,301,271
54487.9,301,271
54537.1,266,289
54613.3,495,342
54685.4,675,457
54755.3,522,365
54830,619,387
54870.8,516,355
54946.8,498,397
55021.4,626,428
55119.9,536,393
55203.3,591,429
55279.7,607,351
55321.6,600,399
55373,539,379
55418.5,758,431
55483.3,659,411
55550.8,669,281
55586.4,725,362
55651.5,654,319
55719.1,721,369
55802.9,778,414
55886.2,701,306
55962.6,707,341
56045.9,621,369
56134,656,415
56170.1,501,414
56231.8,467,441
56282.5,614,428
56333.5,536,414
56383.4,505,394
56466.7,435,393
56504,660,423
56542.5,582,419
56611.9,405,410
56649.5,463,405
56710.4,328,411
56812.5,391,473
56852.3,423,481
56893.5,362,478
56939,379,403
57016.4,333,397
57066.1,375,834
57168.5,327,829
57222.7,370,437
57300.8,438,606
57384.8,370,497
57450.6,413,475
57517.7,408,332
57600.1,434,428
57656.6,480,456
57734.3,545,406
57790.3,452,504
57840.2,441,386
57890.4,485,444
57967.6,480,467
58045.5,440,377
58129,388,435
58211.9,331,303
58295.7,254,318
58378.7,252,304
58462.6,229,359
58545.6,267,303
58585.2,291,307
58620.8,545,1031
58697,349,1068
58738.6,370,1053
58787.6,277,759
58862.3,326,388
58902.7,259,302
58961.9,260,246
59003.3,260,193
59034.3,308,243
59095.1,248,254
59161.8,296,283
59196.4,297,327
59236.3,301,292
59311.9,305,329
59344.7,310,397
59411.4,281,326
59452.3,292,393
59528.4,388,305
59594.9,392,329
59661.2,304,294
59746,306,209
59787.5,338,196
59878.1,294,239
59961.5,315,260
60045.1,281,271
60128.2,320,291
60211.6,289,346
60275.8,350,275
60319.5,307,280
60394.8,276,230
60461.6,378,277
60545.2,288,273
60628.6,341,275
60687,314,251
60761.6,275,256
60844.6,299,228
60911.4,323,179
60982.1,290,186
61044.4,344,214
61111.6,317,184
61150.1,325,350
61214,489,1099
61255.6,496,1094
61328,433,691
61435.2,285,388
61517.4,373,306
61594.6,350,259
61679.4,461,313
61761,437,312
61814.4,353,225
61878.1,394,242
61921.3,427,350
61994.6,353,261
62036.1,319,305
62094.6,227,236
62177.9,402,276
62261.8,304,283
62344.4,366,179
62427.8,418,227
62480.7,424,328
62565.9,460,441
62633.7,435,438
62671.1,441,432
62756,415,418
62819.4,287,429
62899.5,257,434
62965.5,425,1005
63029.4,389,546
63073.9,370,598
63118.1,371,580
63180.8,327,828
63232.5,282,542
63286.2,284,461
63361,221,421
63396.5,217,340
63460.9,376,462
63510.5,376,462
63551.7,346,409
63632,400,457
63667.1,344,511
63736.8,423,431
63783.7,423,431
63836.2,358,418
63887.9,384,520
63938.7,346,496
64020.4,367,525
64089.8,507,464
64135,441,442
64172.1,441,442
64232.1,403,441
64310.6,372,504
64394.3,436,462
64477.1,483,461
64560.1,388,478
64644,428,492
64700.3,416,457
64760.8,485,520
64843.7,519,476
64884.7,550,457
64960.6,507,465
65001.8,564,476
65060.7,521,447
65143.6,517,470
65226.8,489,422
65293.8,502,570
65360.2,513,1078
65443.5,498,830
65527,569,547
65610.4,548,453
65668.7,532,495
65718.4,597,416
65793.8,539,361
65885.3,536,430
65963.3,511,391
66060.3,337,211
66143.5,446,293
66213.7,325,181
66293.7,362,248
66376.6,329,191
66444,329,211
66494.3,273,208
66549.6,377,205
66643.6,363,199
66703.1,362,237
66751.7,398,229
66810,311,141
66849.5,353,103
66893,340,105
66960.1,366,145
67026.3,346,184
67109.7,365,221
67177.1,359,167
67218.8,378,171
67276.8,350,359
67393.5,426,707
67433.4,436,708
67468.8,476,991
67543.3,482,911
67609.5,517,610
67679.4,350,434
67748.1,420,474
67804.6,346,328
67880.8,390,404
67936.9,342,492
68026.4,317,424
68109.8,333,434
68176.5,324,427
68259.6,343,480
68300.8,404,419
68350.1,396,400
68388.1,412,418
68460,410,426
68512.8,413,407
68549.8,448,439
68609.3,368,446
68695.5,390,494
68759.1,393,494
68803,318,406
68876.1,405,360
68934.3,271,168
68987.2,295,167
69034.6,249,186
69072.7,249,186
69142.6,541,1033
69183.5,439,1088
69259.6,351,896
69359.4,302,377
69442.8,215,276
69526.2,314,300
69593,298,210
69659.4,275,226
69701.1,330,228
69742.7,330,228
69825.9,317,198
69892.9,284,226
69926.9,284,226
69992.4,307,115
