603,39
564,37
571,37
602,39
602,39
618,40
618,40
618,40
622,40
613,40
613,40
610,40
610,40
605,39
610,40
574,37
1055,453
880,308
932,361
932,361
945,468
1005,469
981,454
981,454
903,467
967,485
988,471
988,471
854,377
871,405
919,429
826,398
878,435
878,435
878,435
826,398
835,391
835,391
808,381
808,381
888,465
913,455
889,464
900,484
900,484
867,471
900,484
865,536
834,430
704,473
898,465
684,300
915,480
942,486
981,502
1046,573
1109,542
1033,481
1000,496
1162,535
1098,552
1081,570
819,423
859,431
940,458
930,489
960,546
1026,568
1011,528
976,504
862,460
869,454
859,426
866,430
839,420
880,455
890,467
920,483
858,448
896,474
901,492
887,467
849,416
908,476
925,522
913,483
894,458
900,477
894,458
898,498
907,502
890,473
911,473
911,473
873,398
840,400
856,441
875,438
875,438
849,408
861,458
840,422
840,422
826,385
812,382
826,385
864,477
809,429
745,380
785,391
624,291
672,319
689,337
556,247
615,295
649,318
604,284
671,317
701,358
808,384
631,317
731,366
789,378
828,400
718,368
735,377
436,28
436,28
394,26
394,25
397,26
404,26
404,26
417,27
417,27
414,27
417,27
418,27
418,27
418,27
418,27
488,32
488,32
491,32
493,32
516,34
516,33
521,34
518,34
518,34
522,34
528,34
528,34
525,34
525,34
527,34
527,34
521,34
529,34
537,35
535,35
535,35
528,34
535,35
528,34
535,35
526,34
536,35
539,35
538,35
514,33
524,34
521,34
519,34
514,33
504,33
510,33
505,33
505,33
502,33
503,33
503,33
511,33
511,33
516,34
522,34
524,34
524,34
512,33
507,33
507,33
485,31
485,31
485,31
484,31
491,32
494,32
483,31
485,31
479,31
484,31
487,32
489,32
487,32
463,30
466,30
466,30
466,30
466,30
484,31
484,31
484,31
484,31
467,30
462,30
465,30
472,31
472,31
481,31
474,31
477,31
471,31
490,32
485,32
485,32
485,32
485,32
461,30
461,30
461,30
472,31
472,31
472,31
465,30
465,30
472,31
472,31
472,31
475,31
475,31
475,31
475,31
475,31
476,31
479,31
488,32
488,32
495,32
474,31
524,34
517,34
521,34
523,34
581,38
571,37
600,39
608,40
608,40
594,39
597,39
619,40
615,40
625,41
628,41
645,42
608,40
604,39
628,41
631,41
621,40
620,40
612,40
569,37
595,39
648,42
633,41
573,37
608,40
649,42
573,37
638,42
649,42
696,45
687,45
668,44
670,44
669,44
723,47
718,47
694,45
690,45
709,46
689,45
667,43
670,44
711,46
694,45
694,45
672,44
695,45
718,47
711,46
702,46
702,46
703,46
693,45
697,45
697,45
697,45
712,46
693,45
698,46
698,46
690,45
666,43
672,44
675,44
699,46
700,46
699,46
699,46
696,45
703,46
696,45
675,44
670,44
888,456
888,456
883,442
883,442
883,442
883,442
914,462
920,473
886,413
887,418
878,424
883,449
868,435
861,430
868,435
864,426
864,426
864,426
864,412
844,397
839,389
839,389
858,414
872,425
872,425
858,421
839,391
848,405
866,430
874,436
866,430
864,433
864,433
892,472
892,472
892,472
892,472
517,254
580,312
603,319
607,315
614,307
632,317
662,312
650,289
673,294
672,355
698,385
688,398
640,346
654,367
654,367
707,371
729,405
583,38
583,38
609,40
609,40
609,40
621,40
592,39
614,40
595,39
586,38
590,38
607,40
607,40
611,40
611,40
607,40
602,39
602,39
565,37
565,37
557,36
542,35
547,36
562,37
562,37
562,37
564,37
507,33
498,32
483,31
483,31
490,32
489,32
467,30
498,32
489,32
470,31
478,31
495,32
505,33
486,32
496,32
466,30
475,31
468,30
475,31
465,30
464,30
465,30
484,31
489,32
501,33
490,32
495,32
490,32
489,32
489,32
494,32
465,30
463,30
485,31
485,31
492,32
492,32
479,31
485,32
477,31
530,34
580,38
640,42
687,45
561,36
614,40
647,42
579,38
588,38
588,38
586,38
566,37
566,37
566,37
566,37
566,37
516,34
527,34
540,35
536,35
548,36
548,36
548,36
548,36
516,34
516,34
516,34
519,34
535,35
535,35
535,35
535,35
522,34
522,34
519,34
519,34
533,35
533,35
533,35
533,35
518,34
518,34
518,34
895,455
895,455
891,447
891,447
911,438
909,448
909,448
909,448
1006,455
1006,455
1006,455
967,443
967,443
975,432
1032,451
1032,451
987,459
987,459
978,454
978,454
1013,464
977,446
963,443
979,439
979,439
984,432
974,428
973,500
973,500
973,500
967,457
973,453
939,417
939,417
943,417
936,420
1034,447
1035,450
981,458
998,445
928,428
934,426
934,426
934,426
963,412
967,420
964,411
964,411
944,431
944,431
947,425
947,425
947,425
905,410
961,419
961,419
933,391
1020,416
1046,430
1021,417
1002,409
964,370
973,384
964,370
955,363
537,35
978,485
978,440
802,407
769,406
819,414
835,391
747,293
747,293
747,293
747,293
728,108
710,226
710,226
710,226
710,226
676,218
674,178
674,178
674,178
691,235
710,218
706,186
698,186
733,199
690,160
698,187
754,215
754,215
737,171
840,294
843,306
890,353
786,156
824,261
851,256
824,261
835,166
872,246
872,246
832,202
824,208
824,208
883,305
829,273
868,223
862,209
886,288
866,253
877,280
884,284
877,296
856,288
856,288
856,288
946,337
950,353
910,346
898,316
931,365
934,369
936,378
936,378
923,341
906,331
927,348
927,348
927,348
1018,398
947,355
939,345
941,351
954,362
942,358
907,347
892,326
904,327
907,347
890,306
910,344
910,345
895,329
910,332
960,368
960,368
960,368
924,337
924,337
912,319
956,374
930,358
954,364
954,364
953,355
953,356
953,356
929,356
934,342
922,347
941,350
946,354
932,354
955,362
921,337
951,353
921,337
932,341
931,359
958,367
946,354
940,375
940,375
971,376
937,348
922,329
930,349
932,342
934,339
941,346
925,346
942,354
925,346
929,343
946,354
946,354
946,354
958,367
958,367
951,358
954,364
949,361
923,334
923,334
961,357
951,359
944,358
944,358
978,359
973,364
926,341
927,339
926,341
904,325
909,318
940,350
940,350
940,350
942,349
947,352
939,339
939,339
939,339
939,339
943,361
943,361
946,355
946,355
941,343
927,350
927,336
927,336
955,361
944,350
955,361
964,360
931,345
926,344
933,349
931,345
937,346
937,346
952,356
953,349
957,350
940,336
937,342
922,342
921,341
924,340
924,340
924,340
937,346
947,354
962,355
962,355
962,355
962,355
958,361
965,365
940,352
969,365
948,355
948,355
972,370
932,341
938,344
938,344
944,351
951,351
938,355
936,356
947,361
947,361
933,352
975,388
975,388
975,388
868,376
940,368
940,368
940,368
864,349
864,349
855,355
864,349
830,407
775,384
770,373
987,285
638,403
638,403
626,408
141,414
501,426
530,391
411,417
301,456
447,432
401,484
374,443
640,318
473,424
490,378
316,407
353,371
316,406
441,398
109,455
69,458
256,420
134,396
20,426
20,426
197,396
105,400
2,457
118,366
-85,421
-86,410
-112,426
-112,426
116,452
116,452
136,437
31,501
31,501
19,502
19,502
147,446
120,451
153,434
153,434
47,438
47,438
47,438
51,418
51,418
47,416
51,418
69,419
61,436
62,450
68,455
88,482
88,474
64,449
64,449
103,426
103,426
91,410
123,410
99,423
109,426
125,424
81,442
124,425
102,408
116,430
116,430
159,428
74,423
74,423
95,423
103,463
98,459
94,468
98,459
92,471
97,462
91,456
85,455
154,453
61,450
126,450
126,450
74,454
182,414
162,440
161,405
161,405
137,416
155,438
137,416
142,419
139,454
80,474
80,474
99,452
87,411
70,412
79,408
54,446
48,453
37,448
143,404
71,458
98,433
126,415
98,433
98,433
193,401
113,421
126,435
78,433
100,432
56,434
47,417
60,427
76,418
61,449
117,455
112,457
120,466
64,458
117,455
140,413
126,438
61,449
61,449
66,425
10,441
23,429
23,429
23,429
87,424
50,450
60,448
50,450
79,446
54,555
41,549
69,435
96,436
147,628
147,628
170,557
170,557
219,653
229,616
243,628
296,501
213,699
352,605
264,658
188,662
443,619
350,622
268,603
247,552
430,634
451,625
385,662
511,616
360,708
363,575
417,654
412,624
337,710
337,710
474,682
422,660
395,718
395,718
461,760
461,760
341,719
466,624
472,647
472,647
466,547
466,547
426,672
452,578
454,558
445,543
380,784
336,771
336,771
326,641
431,746
431,746
425,663
383,647
439,753
439,753
439,753
476,748
397,800
397,800
397,800
417,743
417,743
417,743
424,685
414,690
392,661
400,673
400,673
377,674
451,735
431,736
442,699
442,699
470,638
470,638
470,636
393,673
439,753
398,725
435,710
435,710
435,710
435,710
449,784
483,682
501,751
519,666
440,753
422,732
410,707
436,756
410,707
410,707
470,755
443,748
443,748
443,748
427,724
425,721
439,753
439,753
550,685
515,657
472,697
461,712
472,697
472,771
472,771
479,844
453,730
453,730
453,730
474,722
468,683
403,647
182,635
277,611
441,751
419,619
419,619
393,609
438,721
387,474
487,526
510,520
332,641
430,537
502,362
545,276
546,260
636,155
652,149
582,156
475,498
534,456
470,275
527,326
606,356
606,356
439,261
632,243
642,186
642,186
609,258
609,258
609,258
609,258
573,300
646,254
642,254
671,155
671,155
621,309
571,307
621,309
605,368
485,326
464,301
420,349
464,301
617,273
620,294
620,294
620,294
784,-14
784,-14
721,-15
762,146
735,130
762,146
736,132
761,144
749,225
643,281
682,326
676,389
676,389
247,439
258,516
225,443
225,443
356,354
363,402
363,402
363,402
312,533
312,533
436,319
436,319
406,91
406,91
406,91
432,290
432,290
432,290
432,290
392,317
376,244
333,139
329,248
430,213
430,213
313,280
313,280
313,280
313,280
350,222
384,151
384,151
412,181
412,181
346,398
328,360
457,429
457,429
590,198
557,41
556,15
557,41
557,41
598,91
598,91
588,193
588,193
491,-12
558,168
558,168
558,168
558,168
466,282
467,368
527,412
527,412
527,412
494,124
489,96
479,136
479,136
386,148
369,375
369,375
369,375
327,221
71,5
142,259
142,259
263,305
135,201
157,291
157,306
282,338
265,285
93,188
100,338
100,338
221,351
246,349
37,287
27,316
67,267
54,297
87,199
109,206
109,206
-169,75
-99,171
-160,-19
-122,124
-36,375
-160,23
-110,289
-141,214
-99,242
-99,242
13,315
11,388
-102,292
-54,284
-45,275
-9,197
-13,195
-20,220
29,130
-6,111
-25,157
7,197
-18,162
-17,100
-3,196
15,25
-31,54
-51,120
-32,186
-39,277
-39,277
-20,284
-39,277
-89,57
-63,49
-63,49
-36,102
-19,117
-19,117
-1,101
-20,128
-33,124
-26,101
-14,90
-14,90
-25,187
-32,202
-32,202
-10,29
-33,62
-37,70
-18,149
-29,134
-18,149
-73,221
-51,211
-51,211
-46,180
-25,193
-7,173
29,99
7,131
7,146
7,131
53,45
34,-12
45,-23
7,54
31,69
14,122
-28,167
4,204
-49,246
-38,112
-14,77
-28,109
-28,109
-28,109
-29,143
-27,206
-54,200
-40,244
-18,229
-48,55
-30,51
-29,45
-29,45
-29,45
36,41
36,41
36,41
36,41
-38,201
-38,201
-22,168
-38,201
-18,77
-18,77
-18,77
-22,66
3,120
-50,103
3,120
-45,94
4,44
4,44
37,19
37,19
-23,80
-56,154
-88,183
-79,235
28,84
10,82
22,75
14,11
7,39
14,11
8,166
-19,113
-22,121
-22,121
-22,121
2,33
2,37
-9,44
2,37
-2,133
19,151
19,151
19,151
19,151
10,69
10,69
-4,66
-4,66
-4,66
-9,17
-9,63
7,34
-9,63
-50,221
-66,328
-40,226
63,168
63,231
92,205
-11,-24
41,-76
88,11
209,71
519,246
665,214
643,204
575,80
632,151
614,191
615,168
605,198
582,129
515,139
596,102
560,154
584,135
624,173
654,193
618,184
635,150
656,128
635,150
641,20
609,176
587,52
600,193
759,153
770,271
758,304
759,269
779,442
779,442
817,428
800,443
804,376
788,405
838,345
788,405
786,459
675,483
735,429
675,483
694,441
759,447
759,447
694,441
656,335
656,335
656,335
656,335
669,431
725,407
725,407
725,407
794,359
742,423
742,423
725,385
722,419
744,290
716,292
723,325
704,355
704,355
704,355
704,355
763,334
763,334
745,308
745,308
745,308
734,284
719,209
735,225
758,327
735,225
780,357
780,357
780,357
736,277
736,277
736,277
736,277
807,251
807,251
806,276
806,276
729,212
712,289
738,224
760,273
813,310
811,301
766,215
797,295
811,301
697,309
690,309
690,309
690,309
737,431
782,396
793,387
793,387
762,635
850,602
889,501
850,336
844,342
835,182
846,152
534,368
555,196
639,143
577,437
575,412
453,692
515,699
522,725
522,725
521,678
405,732
405,732
397,735
369,763
446,707
442,673
455,678
448,728
443,784
442,757
410,731
421,743
421,743
419,744
406,732
406,732
406,732
411,699
415,680
411,699
415,680
404,792
405,836
405,836
405,836
426,706
421,672
421,672
421,672
454,725
437,735
454,725
437,735
397,747
412,780
451,761
451,761
451,761
355,792
380,764
385,672
356,756
356,756
370,731
387,715
368,786
368,786
407,678
382,710
407,678
407,678
407,678
369,714
373,704
373,731
373,731
385,684
375,691
375,691
375,691
375,691
454,632
473,644
473,644
473,644
499,782
499,782
503,832
499,782
539,757
543,680
539,757
539,757
508,666
485,657
508,666
508,666
640,769
660,797
640,769
640,754
640,754
679,783
656,950
656,950
606,907
613,943
616,904
616,904
593,937
593,937
713,890
713,890
713,890
678,1004
678,1004
667,998
678,1004
632,791
633,792
654,780
633,792
694,896
694,896
723,909
723,909
723,909
723,909
669,964
669,964
669,964
669,964
657,875
657,875
657,875
685,901
685,901
709,903
709,903
685,901
724,783
720,775
720,775
724,783
671,761
708,806
666,823
595,1016
617,943
617,943
626,933
617,943
657,941
630,921
617,921
564,938
525,906
632,812
630,818
632,812
719,799
664,736
684,730
720,721
715,727
604,769
628,673
628,673
658,738
600,784
582,788
600,784
564,778
639,679
624,749
624,749
628,750
436,588
419,635
415,578
427,614
415,578
188,385
218,518
203,369
209,297
252,415
308,351
382,254
324,395
327,320
175,208
328,143
328,143
339,377
339,377
339,377
339,377
339,377
310,275
289,268
289,268
289,268
421,207
421,207
411,262
409,288
442,228
386,216
310,162
346,203
348,166
395,113
397,75
379,160
379,160
377,176
402,135
402,135
330,170
390,157
395,172
376,41
481,80
494,52
396,187
401,198
386,187
373,95
381,121
373,95
494,90
494,90
463,65
443,75
445,65
445,65
483,156
483,156
483,156
467,161
456,174
456,174
444,76
444,76
508,82
444,76
502,18
522,99
566,67
527,200
602,136
448,156
479,113
490,106
449,114
455,122
455,122
62,786
159,665
268,518
219,512
190,504
305,371
289,472
274,502
274,502
142,310
84,375
53,397
66,440
90,315
111,253
111,253
183,308
172,129
318,210
337,126
345,297
302,277
302,277
392,270
392,270
429,157
483,48
462,46
275,201
288,162
275,201
342,136
381,111
381,111
322,154
342,120
267,291
347,123
284,121
318,151
448,131
300,203
489,106
357,139
489,106
491,161
491,161
357,139
322,112
149,241
245,238
257,16
428,43
450,23
203,105
426,183
327,146
426,183
399,-3
409,-66
371,3
361,258
359,247
372,96
369,249
285,167
252,206
285,167
170,647
81,580
129,578
157,718
155,617
114,594
124,573
206,586
206,586
186,594
206,586
130,549
130,549
133,530
107,473
107,473
172,513
192,554
192,554
245,566
237,557
274,724
280,608
262,639
325,657
292,650
291,553
302,566
260,680
249,651
249,651
249,651
288,553
274,587
288,553
249,576
374,682
349,693
349,693
321,712
477,662
415,741
415,741
468,667
458,808
420,706
485,697
465,795
405,749
455,750
436,746
428,772
397,627
392,603
384,587
473,759
461,708
466,682
489,683
548,614
495,607
486,615
525,673
484,503
494,552
494,552
509,522
495,616
495,616
488,581
523,625
488,581
523,625
488,556
518,560
500,551
500,551
263,494
249,543
271,638
290,692
271,638
218,318
150,213
278,201
258,166
258,166
283,170
350,190
377,112
350,190
426,203
407,136
407,136
306,260
379,203
379,203
379,203
379,203
275,169
416,136
417,166
417,166
417,166
416,277
451,259
451,259
421,209
397,249
423,179
457,219
457,219
457,219
388,237
432,194
464,248
464,248
464,248
464,248
494,295
494,295
494,295
494,295
509,180
509,180
509,180
509,180
509,180
509,180
506,244
538,313
506,244
538,313
847,488
955,272
912,326
970,330
1070,222
1063,313
1033,254
1033,254
1094,139
1094,139
1075,88
1055,120
1048,120
1071,-16
1059,117
1094,273
1000,385
966,246
983,250
997,206
921,230
997,206
1050,328
1043,278
1050,328
1045,259
1067,248
1029,197
1067,248
1043,404
1043,404
1061,449
952,154
1059,179
989,127
1064,48
1064,48
1059,251
1049,117
1078,100
1059,251
1049,117
1046,337
1046,337
1030,196
1043,355
1027,492
1014,268
1030,291
1035,437
999,479
999,479
986,410
992,423
1005,326
1005,326
1005,326
967,377
1015,449
1015,449
1015,449
1032,362
1032,362
1032,362
1013,527
1011,537
999,612
948,590
967,601
967,601
974,717
974,717
974,717
998,751
919,700
971,669
1011,692
1011,692
1011,692
1011,692
967,675
967,675
967,675
992,648
952,539
992,648
937,507
1015,564
1015,564
1015,564
1015,564
966,522
1008,560
918,679
966,723
918,679
916,715
916,715
918,640
952,615
946,579
977,631
946,579
910,716
981,545
981,545
981,545
857,608
857,608
912,633
857,608
860,543
889,566
889,566
889,566
838,722
915,628
838,722
890,747
838,722
881,647
824,681
819,688
819,688
856,656
856,656
856,656
814,726
871,756
814,726
814,726
814,726
822,686
822,686
894,652
822,686
894,652
826,574
847,643
847,643
878,658
830,642
830,642
830,642
842,681
842,681
860,660
842,681
860,660
840,686
840,686
864,657
864,657
760,681
821,705
760,681
821,705
862,682
793,653
831,634
793,653
812,742
827,718
827,718
803,710
827,718
743,647
820,699
930,518
897,621
968,607
873,382
990,341
1005,401
1005,401
971,43
951,163
970,154
881,75
926,105
926,105
914,77
888,32
867,125
859,150
859,150
859,150
792,159
893,91
950,93
950,93
950,93
834,158
827,110
764,203
765,211
751,280
746,252
748,225
732,231
742,327
725,357
742,327
725,357
784,398
781,405
814,320
746,320
737,320
762,302
790,289
757,287
782,227
782,227
766,230
766,230
810,219
852,303
826,303
887,288
908,253
948,257
896,249
818,283
788,318
834,327
788,318
857,383
858,304
849,284
812,393
865,417
826,395
893,324
888,272
893,324
889,274
838,266
888,355
838,347
856,266
862,242
856,266
883,270
807,334
807,334
807,334
833,316
846,355
822,393
849,319
824,342
804,309
804,309
804,309
852,304
852,304
812,358
812,358
808,352
808,352
829,353
860,379
860,379
796,331
860,379
916,399
916,399
916,399
846,396
849,377
849,377
889,306
889,306
885,306
885,306
885,306
809,322
809,322
809,322
833,334
833,334
833,334
822,414
807,287
807,287
807,287
807,287
583,269
626,326
713,248
694,258
481,105
485,176
455,360
355,445
411,389
411,389
411,389
411,389
313,386
429,390
426,327
426,327
426,327
435,339
423,309
435,339
425,369
462,397
409,367
421,351
394,267
396,313
457,410
429,356
407,396
457,410
435,370
782,661
832,253
900,110
926,86
911,192
934,186
1005,186
991,248
1004,234
1000,184
1049,154
1058,48
1020,303
1032,203
1022,276
1032,203
1057,126
1057,126
1057,126
1057,126
1057,126
969,153
976,156
976,156
952,231
1016,124
952,231
1001,97
1001,97
1001,97
1001,97
983,67
983,67
986,66
983,67
1035,96
1053,198
1045,335
1045,335
1044,233
1006,444
851,538
817,529
817,529
817,529
857,552
860,503
858,506
946,346
946,346
842,426
909,369
909,369
938,361
916,271
916,271
903,135
903,135
924,256
924,256
924,256
952,279
919,245
919,245
919,245
919,245
896,340
930,200
930,200
950,265
896,340
900,384
890,357
910,160
910,160
893,185
931,158
931,158
931,158
933,283
933,283
956,314
964,243
973,145
973,145
741,515
852,438
704,572
721,574
742,597
686,579
690,644
690,644
652,806
652,806
635,775
574,790
574,790
632,881
632,881
635,824
635,824
599,867
599,867
618,845
655,883
501,939
501,939
529,890
461,787
474,749
505,649
501,663
501,663
492,696
516,797
533,769
533,769
533,769
501,747
500,759
511,751
479,696
476,698
493,836
483,859
495,801
480,815
531,684
540,736
424,757
483,677
583,762
601,780
556,767
601,780
452,728
518,810
520,766
518,810
533,663
658,553
614,703
626,789
622,815
595,848
536,754
544,796
583,816
594,838
594,838
664,751
638,751
557,605
596,582
610,548
596,582
610,548
625,514
582,512
582,512
566,529
675,466
325,513
282,571
295,430
311,608
432,575
401,497
432,575
341,600
-38,358
-13,461
-125,132
-81,258
-112,137
-95,150
-79,247
61,319
47,386
148,426
226,485
336,503
324,489
324,489
339,418
324,489
406,450
351,488
351,422
344,427
318,382
293,394
328,410
293,394
293,394
295,467
364,412
364,412
334,404
385,395
329,401
329,401
343,455
320,485
289,405
303,455
290,429
351,389
333,451
329,445
329,445
314,388
314,388
341,454
268,484
341,454
290,458
329,415
371,428
286,425
343,444
283,460
290,339
215,346
255,400
255,400
255,400
191,352
192,331
191,321
168,273
227,553
171,442
165,544
157,486
514,489
499,471
523,442
455,279
412,429
321,534
526,456
653,405
713,305
664,180
700,183
896,101
896,101
965,355
1070,72
1070,72
1025,412
1043,242
1020,415
970,331
1025,224
1025,224
1077,158
1033,304
1004,345
1070,206
1084,354
1084,354
1034,404
1032,431
1003,452
1022,404
1003,452
1003,452
975,515
975,515
993,420
965,446
953,534
932,606
953,494
930,534
923,509
983,508
955,547
973,518
950,542
973,518
1013,484
1013,484
987,468
987,468
974,491
974,491
976,491
976,491
995,475
982,491
995,475
970,481
970,481
968,528
970,481
951,504
993,547
979,473
1004,560
997,526
1021,590
1021,590
974,481
1004,513
1012,543
974,481
964,467
956,495
955,443
956,495
931,572
947,529
920,646
931,572
907,593
905,605
926,590
928,536
928,536
935,571
935,571
935,571
935,571
935,571
949,576
972,562
933,588
1007,541
948,494
952,587
959,547
1007,497
969,492
925,584
950,441
941,512
948,480
948,480
948,480
949,540
922,640
937,562
917,602
926,588
944,580
926,588
944,580
943,511
951,526
943,511
951,526
928,584
940,573
928,584
940,573
930,576
930,576
930,576
933,641
909,687
933,641
952,571
952,571
950,559
961,542
952,594
961,542
914,655
932,592
932,592
935,658
952,531
951,521
952,531
951,521
965,585
950,578
965,585
950,578
924,527
918,581
918,581
936,520
941,560
943,518
941,560
943,518
957,590
957,590
948,581
949,549
957,590
947,575
947,575
947,575
947,575
971,587
971,587
971,587
947,598
955,535
946,503
938,482
967,622
967,622
948,600
965,645
951,654
951,654
951,654
972,539
972,539
972,539
970,717
970,717
958,556
921,717
947,593
921,717
934,748
934,748
963,649
940,734
963,649
941,546
914,565
933,565
946,512
993,702
993,702
993,702
946,701
1036,667
1031,563
999,481
986,403
980,459
980,459
986,403
987,358
981,379
975,437
975,437
961,454
982,653
982,653
982,653
982,653
959,543
974,448
974,448
978,475
983,458
988,402
991,338
1016,371
1005,350
1040,390
1021,471
1009,456
974,500
974,500
974,500
967,653
967,653
993,558
1009,424
1009,424
1018,357
1018,357
1005,384
1005,384
995,525
983,450
976,403
976,403
964,527
976,403
995,470
995,470
984,381
995,386
984,381
984,497
1002,338
1003,447
1017,364
966,472
966,472
966,472
966,472
968,479
966,471
968,479
966,471
993,459
993,459
993,459
1018,580
1018,580
1031,567
1013,461
971,498
973,461
971,498
1026,405
1028,384
1026,405
1028,384
985,433
1002,295
997,403
997,403
1013,362
1012,349
1013,362
1013,362
1001,458
1001,458
1001,458
1010,401
1010,403
1006,441
1010,403
1006,441
1006,441
1002,448
998,441
968,551
996,423
1002,422
1005,493
1005,493
1018,399
925,563
922,536
965,752
1002,749
937,666
937,666
940,759
976,578
961,548
976,578
961,548
943,651
931,643
950,640
968,635
951,618
972,691
945,683
972,691
974,749
930,738
930,738
931,720
930,738
926,638
935,583
926,638
908,654
918,685
942,618
932,594
944,585
916,689
936,729
936,729
936,729
936,729
979,765
921,719
905,696
921,719
921,719
925,669
894,665
925,669
910,593
952,641
930,691
944,688
952,825
922,649
915,720
942,711
922,649
924,688
921,707
915,652
915,652
930,625
917,572
930,625
927,694
927,694
900,595
927,694
911,704
899,636
899,636
911,704
934,628
954,661
926,541
954,661
934,628
902,592
902,592
902,592
888,679
899,717
888,679
899,752
906,673
924,659
924,659
924,659
924,652
939,685
939,685
939,685
949,662
934,766
934,766
934,766
940,755
912,645
906,649
906,649
891,510
911,590
900,401
918,601
871,185
959,162
994,240
994,240
994,240
1071,123
1071,123
1071,123
1097,-10
1090,-66
1092,-173
1097,-10
1107,-154
1072,-38
1105,-133
1072,-81
1072,-81
1072,-81
1002,-6
1002,-6
1002,-6
979,0
1002,-6
51,859
247,831
327,761
351,680
522,676
525,702
473,666
473,666
606,488
606,488
618,555
618,555
870,616
896,809
896,809
896,809
896,809
882,668
830,783
830,783
861,691
841,568
841,568
885,612
919,561
935,521
935,521
896,507
898,542
886,501
870,601
870,601
907,573
907,573
907,573
907,573
872,552
964,539
964,539
964,539
964,539
889,523
889,523
889,523
924,488
888,387
897,472
888,387
888,387
894,437
853,467
944,471
928,472
934,412
980,441
1006,372
960,544
939,439
882,501
939,439
894,541
929,395
935,412
935,412
1001,311
1059,278
998,308
1055,237
998,308
998,308
998,308
1007,159
970,124
970,124
1033,69
992,60
1007,170
1027,212
1007,170
995,89
1017,187
1017,187
1017,187
1017,187
1029,245
1026,233
1026,233
1026,233
1026,233
1012,300
1012,300
1012,300
1012,300
1002,289
1002,289
1002,289
1002,289
989,215
989,215
989,215
1039,131
1039,131
992,147
927,214
985,207
965,259
965,259
985,261
970,263
970,263
992,306
970,263
992,306
969,241
1010,303
969,241
1010,303
945,382
995,438
945,382
995,438
995,325
1024,274
979,259
